SourceFile,FileName,DateTimeOriginal,ExposureTime,ISO,FNumber,ShutterType,DriveMode,DriveSpeed,SequenceNumber,AutoBracketing,ImageCount,ExposureCount,FileModifyDate
/run/media/mike/disk/DCIM/127_FUJI/_DSF7083.RAF,_DSF7083.RAF,2026:08:01 16:38:20,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8318,1,2026:08:01 18:38:20+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7084.RAF,_DSF7084.RAF,2026:08:01 16:38:29,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8319,1,2026:08:01 18:38:30+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7085.RAF,_DSF7085.RAF,2026:08:01 16:38:32,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8320,1,2026:08:01 18:38:32+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7086.RAF,_DSF7086.RAF,2026:08:01 16:38:36,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8321,1,2026:08:01 18:38:36+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7087.RAF,_DSF7087.RAF,2026:08:01 16:38:39,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8322,1,2026:08:01 18:38:38+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7088.RAF,_DSF7088.RAF,2026:08:01 16:38:42,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8323,1,2026:08:01 18:38:42+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7089.RAF,_DSF7089.RAF,2026:08:01 16:38:45,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8324,1,2026:08:01 18:38:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7090.RAF,_DSF7090.RAF,2026:08:01 16:38:49,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8325,1,2026:08:01 18:38:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7091.RAF,_DSF7091.RAF,2026:08:01 16:38:52,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8326,1,2026:08:01 18:38:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7092.RAF,_DSF7092.RAF,2026:08:01 16:38:55,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8327,1,2026:08:01 18:38:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7093.RAF,_DSF7093.RAF,2026:08:01 16:39:01,1/125,320,2.0,Mechanical,Single,n/a,0,Off,8328,1,2026:08:01 18:39:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7094.RAF,_DSF7094.RAF,2026:08:01 16:39:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,1,On,8329,1,2026:08:01 18:39:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7095.RAF,_DSF7095.RAF,2026:08:01 16:39:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,2,On,8330,1,2026:08:01 18:39:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7096.RAF,_DSF7096.RAF,2026:08:01 16:39:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,1,On,8331,1,2026:08:01 18:39:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7097.RAF,_DSF7097.RAF,2026:08:01 16:39:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,2,On,8332,1,2026:08:01 18:39:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7098.RAF,_DSF7098.RAF,2026:08:01 16:39:54,1/1000,320,2.0,Mechanical,Continuous High,10 fps,1,On,8333,1,2026:08:01 18:39:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7099.RAF,_DSF7099.RAF,2026:08:01 16:39:54,1/1000,320,2.0,Mechanical,Continuous High,10 fps,2,On,8334,1,2026:08:01 18:39:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7100.RAF,_DSF7100.RAF,2026:08:01 16:39:54,1/1000,320,2.0,Mechanical,Continuous High,10 fps,3,On,8335,1,2026:08:01 18:39:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7101.RAF,_DSF7101.RAF,2026:08:01 16:39:55,1/1000,320,2.0,Mechanical,Continuous High,10 fps,4,On,8336,1,2026:08:01 18:39:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7102.RAF,_DSF7102.RAF,2026:08:01 16:39:55,1/1000,320,2.0,Mechanical,Continuous High,10 fps,5,On,8337,1,2026:08:01 18:39:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7103.RAF,_DSF7103.RAF,2026:08:01 16:39:55,1/1000,320,2.0,Mechanical,Continuous High,10 fps,6,On,8338,1,2026:08:01 18:39:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7104.RAF,_DSF7104.RAF,2026:08:01 16:39:55,1/1000,320,2.0,Mechanical,Continuous High,10 fps,7,On,8339,1,2026:08:01 18:39:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7105.RAF,_DSF7105.RAF,2026:08:01 16:39:55,1/1000,320,2.0,Mechanical,Continuous High,10 fps,8,On,8340,1,2026:08:01 18:39:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7106.RAF,_DSF7106.RAF,2026:08:01 16:39:55,1/1000,320,2.0,Mechanical,Continuous High,10 fps,9,On,8341,1,2026:08:01 18:39:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7107.RAF,_DSF7107.RAF,2026:08:01 16:39:55,1/1000,320,2.0,Mechanical,Continuous High,10 fps,10,On,8342,1,2026:08:01 18:39:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7108.RAF,_DSF7108.RAF,2026:08:01 16:39:55,1/1000,320,2.0,Mechanical,Continuous High,10 fps,11,On,8343,1,2026:08:01 18:39:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7109.RAF,_DSF7109.RAF,2026:08:01 16:39:55,1/1000,320,2.0,Mechanical,Continuous High,10 fps,12,On,8344,1,2026:08:01 18:39:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7110.RAF,_DSF7110.RAF,2026:08:01 16:39:56,1/1000,320,2.0,Mechanical,Continuous High,10 fps,13,On,8345,1,2026:08:01 18:39:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7111.RAF,_DSF7111.RAF,2026:08:01 16:39:56,1/1000,320,2.0,Mechanical,Continuous High,10 fps,14,On,8346,1,2026:08:01 18:39:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7112.RAF,_DSF7112.RAF,2026:08:01 16:39:56,1/1000,320,2.0,Mechanical,Continuous High,10 fps,15,On,8347,1,2026:08:01 18:39:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7113.RAF,_DSF7113.RAF,2026:08:01 16:39:56,1/1000,320,2.0,Mechanical,Continuous High,10 fps,16,On,8348,1,2026:08:01 18:39:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7114.RAF,_DSF7114.RAF,2026:08:01 16:39:56,1/1000,320,2.0,Mechanical,Continuous High,10 fps,17,On,8349,1,2026:08:01 18:39:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7115.RAF,_DSF7115.RAF,2026:08:01 16:39:56,1/1000,320,2.0,Mechanical,Continuous High,10 fps,18,On,8350,1,2026:08:01 18:40:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7116.RAF,_DSF7116.RAF,2026:08:01 16:39:56,1/1000,320,2.0,Mechanical,Continuous High,10 fps,19,On,8351,1,2026:08:01 18:40:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7117.RAF,_DSF7117.RAF,2026:08:01 16:39:56,1/1000,320,2.0,Mechanical,Continuous High,10 fps,20,On,8352,1,2026:08:01 18:40:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7118.RAF,_DSF7118.RAF,2026:08:01 16:39:56,1/1000,320,2.0,Mechanical,Continuous High,10 fps,21,On,8353,1,2026:08:01 18:40:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7119.RAF,_DSF7119.RAF,2026:08:01 16:39:56,1/1000,320,2.0,Mechanical,Continuous High,10 fps,22,On,8354,1,2026:08:01 18:40:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7120.RAF,_DSF7120.RAF,2026:08:01 16:39:57,1/1000,320,2.0,Mechanical,Continuous High,10 fps,23,On,8355,1,2026:08:01 18:40:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7121.RAF,_DSF7121.RAF,2026:08:01 16:39:57,1/1000,320,2.0,Mechanical,Continuous High,10 fps,24,On,8356,1,2026:08:01 18:40:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7122.RAF,_DSF7122.RAF,2026:08:01 16:39:57,1/1000,320,2.0,Mechanical,Continuous High,10 fps,25,On,8357,1,2026:08:01 18:40:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7123.RAF,_DSF7123.RAF,2026:08:01 16:39:57,1/1000,320,2.0,Mechanical,Continuous High,10 fps,26,On,8358,1,2026:08:01 18:40:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7124.RAF,_DSF7124.RAF,2026:08:01 16:39:57,1/1000,320,2.0,Mechanical,Continuous High,10 fps,27,On,8359,1,2026:08:01 18:40:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7125.RAF,_DSF7125.RAF,2026:08:01 16:39:57,1/1000,320,2.0,Mechanical,Continuous High,10 fps,28,On,8360,1,2026:08:01 18:40:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7126.RAF,_DSF7126.RAF,2026:08:01 16:39:57,1/1000,320,2.0,Mechanical,Continuous High,10 fps,29,On,8361,1,2026:08:01 18:40:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7127.RAF,_DSF7127.RAF,2026:08:01 16:39:57,1/1000,320,2.0,Mechanical,Continuous High,10 fps,30,On,8362,1,2026:08:01 18:40:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7128.RAF,_DSF7128.RAF,2026:08:01 16:39:57,1/1000,320,2.0,Mechanical,Continuous High,10 fps,31,On,8363,1,2026:08:01 18:40:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7129.RAF,_DSF7129.RAF,2026:08:01 16:39:57,1/1000,320,2.0,Mechanical,Continuous High,10 fps,32,On,8364,1,2026:08:01 18:40:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7130.RAF,_DSF7130.RAF,2026:08:01 16:39:58,1/1000,320,2.0,Mechanical,Continuous High,10 fps,33,On,8365,1,2026:08:01 18:40:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7131.RAF,_DSF7131.RAF,2026:08:01 16:39:58,1/1000,320,2.0,Mechanical,Continuous High,10 fps,34,On,8366,1,2026:08:01 18:40:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7132.RAF,_DSF7132.RAF,2026:08:01 16:39:58,1/1000,320,2.0,Mechanical,Continuous High,10 fps,35,On,8367,1,2026:08:01 18:40:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7133.RAF,_DSF7133.RAF,2026:08:01 16:39:58,1/1000,320,2.0,Mechanical,Continuous High,10 fps,36,On,8368,1,2026:08:01 18:40:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7134.RAF,_DSF7134.RAF,2026:08:01 16:39:58,1/1000,320,2.0,Mechanical,Continuous High,10 fps,37,On,8369,1,2026:08:01 18:40:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7135.RAF,_DSF7135.RAF,2026:08:01 16:39:58,1/1000,320,2.0,Mechanical,Continuous High,10 fps,38,On,8370,1,2026:08:01 18:40:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7136.RAF,_DSF7136.RAF,2026:08:01 16:39:58,1/1000,320,2.0,Mechanical,Continuous High,10 fps,39,On,8371,1,2026:08:01 18:40:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7137.RAF,_DSF7137.RAF,2026:08:01 16:39:58,1/1000,320,2.0,Mechanical,Continuous High,10 fps,40,On,8372,1,2026:08:01 18:40:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7138.RAF,_DSF7138.RAF,2026:08:01 16:39:58,1/1000,320,2.0,Mechanical,Continuous High,10 fps,41,On,8373,1,2026:08:01 18:40:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7139.RAF,_DSF7139.RAF,2026:08:01 16:39:58,1/1000,320,2.0,Mechanical,Continuous High,10 fps,42,On,8374,1,2026:08:01 18:40:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7140.RAF,_DSF7140.RAF,2026:08:01 16:39:59,1/1000,320,2.0,Mechanical,Continuous High,10 fps,43,On,8375,1,2026:08:01 18:40:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7141.RAF,_DSF7141.RAF,2026:08:01 16:39:59,1/1000,320,2.0,Mechanical,Continuous High,10 fps,44,On,8376,1,2026:08:01 18:40:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7142.RAF,_DSF7142.RAF,2026:08:01 16:39:59,1/1000,320,2.0,Mechanical,Continuous High,8 fps,45,On,8377,1,2026:08:01 18:40:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7143.RAF,_DSF7143.RAF,2026:08:01 16:39:59,1/1000,320,2.0,Mechanical,Continuous High,8 fps,46,On,8378,1,2026:08:01 18:40:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7144.RAF,_DSF7144.RAF,2026:08:01 16:39:59,1/1000,320,2.0,Mechanical,Continuous High,8 fps,47,On,8379,1,2026:08:01 18:40:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7145.RAF,_DSF7145.RAF,2026:08:01 16:39:59,1/1000,320,2.0,Mechanical,Continuous High,8 fps,48,On,8380,1,2026:08:01 18:40:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7146.RAF,_DSF7146.RAF,2026:08:01 16:40:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,1,On,8381,1,2026:08:01 18:40:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7147.RAF,_DSF7147.RAF,2026:08:01 16:40:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,2,On,8382,1,2026:08:01 18:40:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7148.RAF,_DSF7148.RAF,2026:08:01 16:40:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,3,On,8383,1,2026:08:01 18:40:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7149.RAF,_DSF7149.RAF,2026:08:01 16:40:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,4,On,8384,1,2026:08:01 18:40:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7150.RAF,_DSF7150.RAF,2026:08:01 16:40:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,5,On,8385,1,2026:08:01 18:40:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7151.RAF,_DSF7151.RAF,2026:08:01 16:40:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,6,On,8386,1,2026:08:01 18:40:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7152.RAF,_DSF7152.RAF,2026:08:01 16:40:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,7,On,8387,1,2026:08:01 18:40:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7153.RAF,_DSF7153.RAF,2026:08:01 16:40:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,8,On,8388,1,2026:08:01 18:40:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7154.RAF,_DSF7154.RAF,2026:08:01 16:40:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,9,On,8389,1,2026:08:01 18:40:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7155.RAF,_DSF7155.RAF,2026:08:01 16:40:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,10,On,8390,1,2026:08:01 18:40:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7156.RAF,_DSF7156.RAF,2026:08:01 16:40:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,11,On,8391,1,2026:08:01 18:40:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7157.RAF,_DSF7157.RAF,2026:08:01 16:40:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,12,On,8392,1,2026:08:01 18:40:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7158.RAF,_DSF7158.RAF,2026:08:01 16:40:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,13,On,8393,1,2026:08:01 18:40:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7159.RAF,_DSF7159.RAF,2026:08:01 16:40:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,14,On,8394,1,2026:08:01 18:40:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7160.RAF,_DSF7160.RAF,2026:08:01 16:40:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,15,On,8395,1,2026:08:01 18:40:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7161.RAF,_DSF7161.RAF,2026:08:01 16:40:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,16,On,8396,1,2026:08:01 18:40:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7162.RAF,_DSF7162.RAF,2026:08:01 16:40:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,17,On,8397,1,2026:08:01 18:40:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7163.RAF,_DSF7163.RAF,2026:08:01 16:40:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,18,On,8398,1,2026:08:01 18:40:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7164.RAF,_DSF7164.RAF,2026:08:01 16:40:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,19,On,8399,1,2026:08:01 18:40:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7165.RAF,_DSF7165.RAF,2026:08:01 16:40:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,20,On,8400,1,2026:08:01 18:40:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7166.RAF,_DSF7166.RAF,2026:08:01 16:40:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,21,On,8401,1,2026:08:01 18:40:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7167.RAF,_DSF7167.RAF,2026:08:01 16:40:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,22,On,8402,1,2026:08:01 18:40:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7168.RAF,_DSF7168.RAF,2026:08:01 16:40:49,1/1000,320,2.0,Mechanical,Continuous High,10 fps,23,On,8403,1,2026:08:01 18:40:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7169.RAF,_DSF7169.RAF,2026:08:01 16:40:49,1/1000,320,2.0,Mechanical,Continuous High,10 fps,24,On,8404,1,2026:08:01 18:40:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7170.RAF,_DSF7170.RAF,2026:08:01 16:40:49,1/1000,320,2.0,Mechanical,Continuous High,10 fps,25,On,8405,1,2026:08:01 18:40:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7171.RAF,_DSF7171.RAF,2026:08:01 16:40:49,1/1000,320,2.0,Mechanical,Continuous High,10 fps,26,On,8406,1,2026:08:01 18:40:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7172.RAF,_DSF7172.RAF,2026:08:01 16:40:49,1/1000,320,2.0,Mechanical,Continuous High,10 fps,27,On,8407,1,2026:08:01 18:40:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7173.RAF,_DSF7173.RAF,2026:08:01 16:40:49,1/1000,320,2.0,Mechanical,Continuous High,10 fps,28,On,8408,1,2026:08:01 18:40:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7174.RAF,_DSF7174.RAF,2026:08:01 16:40:49,1/1000,320,2.0,Mechanical,Continuous High,10 fps,29,On,8409,1,2026:08:01 18:40:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7175.RAF,_DSF7175.RAF,2026:08:01 16:40:49,1/1000,320,2.0,Mechanical,Continuous High,10 fps,30,On,8410,1,2026:08:01 18:40:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7176.RAF,_DSF7176.RAF,2026:08:01 16:40:49,1/1000,320,2.0,Mechanical,Continuous High,10 fps,31,On,8411,1,2026:08:01 18:40:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7177.RAF,_DSF7177.RAF,2026:08:01 16:40:50,1/1000,320,2.0,Mechanical,Continuous High,10 fps,32,On,8412,1,2026:08:01 18:40:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7178.RAF,_DSF7178.RAF,2026:08:01 16:40:50,1/1000,320,2.0,Mechanical,Continuous High,10 fps,33,On,8413,1,2026:08:01 18:40:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7179.RAF,_DSF7179.RAF,2026:08:01 16:40:50,1/1000,320,2.0,Mechanical,Continuous High,10 fps,34,On,8414,1,2026:08:01 18:40:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7180.RAF,_DSF7180.RAF,2026:08:01 16:40:50,1/1000,320,2.0,Mechanical,Continuous High,10 fps,35,On,8415,1,2026:08:01 18:40:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7181.RAF,_DSF7181.RAF,2026:08:01 16:40:50,1/1000,320,2.0,Mechanical,Continuous High,10 fps,36,On,8416,1,2026:08:01 18:40:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7182.RAF,_DSF7182.RAF,2026:08:01 16:40:50,1/1000,320,2.0,Mechanical,Continuous High,10 fps,37,On,8417,1,2026:08:01 18:40:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7183.RAF,_DSF7183.RAF,2026:08:01 16:40:50,1/1000,320,2.0,Mechanical,Continuous High,10 fps,38,On,8418,1,2026:08:01 18:40:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7184.RAF,_DSF7184.RAF,2026:08:01 16:40:50,1/1000,320,2.0,Mechanical,Continuous High,10 fps,39,On,8419,1,2026:08:01 18:40:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7185.RAF,_DSF7185.RAF,2026:08:01 16:40:50,1/1000,320,2.0,Mechanical,Continuous High,10 fps,40,On,8420,1,2026:08:01 18:40:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7186.RAF,_DSF7186.RAF,2026:08:01 16:40:50,1/1000,320,2.0,Mechanical,Continuous High,10 fps,41,On,8421,1,2026:08:01 18:40:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7187.RAF,_DSF7187.RAF,2026:08:01 16:40:51,1/1000,320,2.0,Mechanical,Continuous High,10 fps,42,On,8422,1,2026:08:01 18:40:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7188.RAF,_DSF7188.RAF,2026:08:01 16:40:51,1/1000,320,2.0,Mechanical,Continuous High,10 fps,43,On,8423,1,2026:08:01 18:40:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7189.RAF,_DSF7189.RAF,2026:08:01 16:40:51,1/1000,320,2.0,Mechanical,Continuous High,10 fps,44,On,8424,1,2026:08:01 18:40:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7190.RAF,_DSF7190.RAF,2026:08:01 16:40:51,1/1000,320,2.0,Mechanical,Continuous High,10 fps,45,On,8425,1,2026:08:01 18:40:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7191.RAF,_DSF7191.RAF,2026:08:01 16:40:51,1/1000,320,2.0,Mechanical,Continuous High,8 fps,46,On,8426,1,2026:08:01 18:40:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7192.RAF,_DSF7192.RAF,2026:08:01 16:40:51,1/1000,320,2.0,Mechanical,Continuous High,10 fps,47,On,8427,1,2026:08:01 18:40:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7193.RAF,_DSF7193.RAF,2026:08:01 16:40:51,1/1000,320,2.0,Mechanical,Continuous High,8 fps,48,On,8428,1,2026:08:01 18:41:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7194.RAF,_DSF7194.RAF,2026:08:01 16:40:51,1/1000,320,2.0,Mechanical,Continuous High,10 fps,49,On,8429,1,2026:08:01 18:41:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7195.RAF,_DSF7195.RAF,2026:08:01 16:40:52,1/1000,320,2.0,Mechanical,Continuous High,8 fps,50,On,8430,1,2026:08:01 18:41:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7196.RAF,_DSF7196.RAF,2026:08:01 16:40:52,1/1000,320,2.0,Mechanical,Continuous High,8 fps,51,On,8431,1,2026:08:01 18:41:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7197.RAF,_DSF7197.RAF,2026:08:01 16:40:52,1/1000,320,2.0,Mechanical,Continuous High,8 fps,52,On,8432,1,2026:08:01 18:41:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7198.RAF,_DSF7198.RAF,2026:08:01 16:40:52,1/1000,320,2.0,Mechanical,Continuous High,8 fps,53,On,8433,1,2026:08:01 18:41:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7199.RAF,_DSF7199.RAF,2026:08:01 16:40:52,1/1000,320,2.0,Mechanical,Continuous High,8 fps,54,On,8434,1,2026:08:01 18:41:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7200.RAF,_DSF7200.RAF,2026:08:01 16:40:52,1/1000,320,2.0,Mechanical,Continuous High,8 fps,55,On,8435,1,2026:08:01 18:41:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7201.RAF,_DSF7201.RAF,2026:08:01 16:40:53,1/1000,320,2.0,Mechanical,Continuous High,8 fps,56,On,8436,1,2026:08:01 18:41:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7202.RAF,_DSF7202.RAF,2026:08:01 16:40:53,1/1000,320,2.0,Mechanical,Continuous High,8 fps,57,On,8437,1,2026:08:01 18:41:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7203.RAF,_DSF7203.RAF,2026:08:01 16:40:53,1/1000,320,2.0,Mechanical,Continuous High,8 fps,58,On,8438,1,2026:08:01 18:41:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7204.RAF,_DSF7204.RAF,2026:08:01 16:40:53,1/1000,320,2.0,Mechanical,Continuous High,8 fps,59,On,8439,1,2026:08:01 18:41:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7205.RAF,_DSF7205.RAF,2026:08:01 16:40:54,1/1000,320,2.0,Mechanical,Continuous High,8 fps,60,On,8440,1,2026:08:01 18:41:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7206.RAF,_DSF7206.RAF,2026:08:01 16:40:54,1/1000,320,2.0,Mechanical,Continuous High,8 fps,61,On,8441,1,2026:08:01 18:41:02+02:00
